committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,election_type,fec_election_type_desc,fec_election_year,back_reference_transaction_id,back_reference_schedule_id,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,sub_id,pdf_url
C00787812,NIKKI FOR CONGRESS,2024,30G,202412059721111708,17,500431033,1856457,ORG,ORGANIZATION,,,HOLLAND & KNIGHT,GA,LEGAL SERVICES,,,2024-11-20 0:00:00,2680,P2026,PRIMARY,2026,,,4120520241074539395,ATLANTA,311936937,OTHER,,4012220251133589958,https://docquery.fec.gov/cgi-bin/fecimg/?202412059721111708
C00851246,JUDGE JOE MCGRAW FOR CONGRESS,2024,30G,202412059721138614,17,SB17.I380,1856510,ORG,ORGANIZATION,,,MAILCHIMP,GA,WEB SERVICES,,,2024-11-06 0:00:00,237,G2024,GENERAL,2024,,,4120520241074539409,ATLANTA,30308,OTHER,,4012220251133586681,https://docquery.fec.gov/cgi-bin/fecimg/?202412059721138614
C00541888,KATHERINE CLARK FOR CONGRESS,2024,30G,202412059720832268,17,500429386,1855917,ORG,ORGANIZATION,,,ADP,GA,PAYROLL FEE,,,2024-10-25 0:00:00,28.46,G2024,GENERAL,2024,,,4120520241074539308,AUGUSTA,309099373,OTHER,,4012220251133597846,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720832268
C00420760,FRIENDS OF MAZIE HIRONO,2024,30G,202412059720821106,17,500371457,1855805,ORG,ORGANIZATION,,,FIRST DATA MERCHANT SERVICES,GA,MERCHANT FEES,,,2024-11-04 0:00:00,20,G2024,GENERAL,2024,,,4120520241074539289,ATLANTA,303421651,OTHER,,4012220251133584512,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720821106
C00856021,BACCAM FOR IOWA,2024,30G,202412059720489220,17,500731126,1854083,ORG,ORGANIZATION,,,CANAL PARTNERS MEDIA,GA,PAID MEDIA ADVERTISEMENT,,,2024-10-24 0:00:00,325405,G2024,GENERAL,2024,,,4120520241074539040,ATLANTA,303393087,ADVERTISING,,4012220251133584822,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720489220
C00546499,MIKE BOST FOR CONGRESS COMMITTEE,2024,30G,202412059721242331,17,B240C0FCA063E4F12BAF,1856602,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,AIRFARE,X,,2024-11-12 0:00:00,677.94,,,,B8477C59A92ED4221BF1,SB17,4120520241074539429,ATLANTA,303541989,OTHER,,4012220251133589506,https://docquery.fec.gov/cgi-bin/fecimg/?202412059721242331
C00558320,DONALD NORCROSS FOR CONGRESS,2024,30G,202412059731710968,17,SB17.40212,1858128,ORG,ORGANIZATION,,,TD CARD SERVICES,GA,CREDIT CARD PAYMENT - ITEMIZED,,,2024-10-28 0:00:00,390.01,,,,,,4120620241074924021,COLUMBUS,31908,OTHER,,4012220251133601733,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731710968
C00658567,SUSAN WILD FOR CONGRESS,2024,30G,202412059720975669,17,500529701,1856180,ORG,ORGANIZATION,,,MAILCHIMP,GA,SOFTWARE,,,2024-10-18 0:00:00,106.53,G2024,GENERAL,2024,,,4120520241074539355,ATLANTA,303083139,OTHER,,4012220251133589029,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720975669
C00546358,ALMA ADAMS FOR CONGRESS,2024,30G,202412059739449267,17,500319926,1858653,ORG,ORGANIZATION,,,FIRST DATA NORTH AMERICA,GA,MERCHANT FEE,,,2024-11-04 0:00:00,29.95,G2024,GENERAL,2024,,,4120620241074924158,ATLANTA,303421651,OTHER,,4012220251133593622,https://docquery.fec.gov/cgi-bin/fecimg/?202412059739449267
C00509729,THOMAS MASSIE FOR CONGRESS,2024,30G,202412279739992555,17,B8FA749A5F3A04C4CBC3,1860763,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,TRAVEL,,,2024-11-13 0:00:00,389.48,P2026,PRIMARY,2026,,,4122720241124889003,ATLANTA,303206001,OTHER,,4012220251133597538,https://docquery.fec.gov/cgi-bin/fecimg/?202412279739992555
C00492785,TED CRUZ FOR SENATE,2024,30G,202412059731785150,17,SB.387,1858173,ORG,ORGANIZATION,,,THE HOME DEPOT,GA,EQUIPMENT PURCHASE,X,,2024-10-30 0:00:00,421.59,,,,SB.75,SB17,4120620241074924035,ATLANTA,30339,OTHER,,4012220251133593997,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731785150
C00800649,HOUCHIN FOR CONGRESS,2024,30G,202412059720829368,17,BC5181CD6E4A7463F823,1855892,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,AIRFARE,,,2024-10-22 0:00:00,478.98,G2024,GENERAL,2024,,,4120520241074539300,ATLANTA,303541989,OTHER,,4012220251133590735,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720829368
C00509729,THOMAS MASSIE FOR CONGRESS,2024,30G,202412279739992564,17,B6E68917D0E2242629D3,1860763,ORG,ORGANIZATION,,,UPS,GA,SHIPPING/DELIVERY,,,2024-10-21 0:00:00,16.36,G2024,GENERAL,2024,,,4122720241124889003,ATLANTA,303283474,OTHER,,4012220251133597565,https://docquery.fec.gov/cgi-bin/fecimg/?202412279739992564
C00846642,PRESCOTT FOR CONGRESS,2024,30G,202412059720509312,17,BA1D86118ABAB428586D,1854277,ORG,ORGANIZATION,,,PROFESSIONAL DATA SERVICES,GA,COMPLIANCE CONSULTING,,,2024-11-20 0:00:00,2030.02,,,,,,4120520241074539062,ATHENS,30605,OTHER,,4012220251133599598,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720509312
C00856005,FRIENDS OF TIM MOORE,2024,30G,202412059731111215,17,BE037AE78F44346F085A,1856935,ORG,ORGANIZATION,,,CHICK-FIL-A,GA,FOOD/BEVERAGE,,,2024-10-28 0:00:00,24.07,,,,,,4120520241074539497,ATLANTA,30349,OTHER,,4012220251133601012,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731111215
C00822767,RUDY FOR INDIANA,2024,30G,202412059720600496,17,SB17.I11246,1854714,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,TRAVEL,X,,2024-10-16 0:00:00,488.98,,,,SB17.I11111,SB17,4120520241074539127,ATLANTA,30354,OTHER,AMEX 11/1/2024,4012220251133591126,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720600496
C00657833,GUY FOR CONGRESS,2024,30G,202412059720703681,17,BE825A622FCC341AFA35,1855297,ORG,ORGANIZATION,,,CLASSIC CITY BANK,GA,BANK FEES,,,2024-10-31 0:00:00,20,,,,,,4120520241074539227,ATHENS,306063417,OTHER,,4012220251133586425,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720703681
C00394957,SCALISE FOR CONGRESS,2024,30G,202412059731739742,17,SB17.I113903,1858150,ORG,ORGANIZATION,,,THE CLOISTER AT SEA ISLAND,GA,TRAVEL,X,,2024-10-17 0:00:00,2438.87,,,,SB17.I113711,SB17,4120620241074924028,SEA ISLAND,31561,OTHER,,4012220251133596982,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731739742
C00541888,KATHERINE CLARK FOR CONGRESS,2024,30G,202412059720832269,17,500429847,1855917,ORG,ORGANIZATION,,,ADP,GA,WORKERS' COMPENSATION INSURANCE,,,2024-10-30 0:00:00,109,G2024,GENERAL,2024,,,4120520241074539308,AUGUSTA,309099373,MATERIALS,,4012220251133597848,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720832269
C00657833,GUY FOR CONGRESS,2024,30G,202412059720703676,17,BAB110FA79729475D90E,1855297,ORG,ORGANIZATION,,,COURTYARD BY MARRIOTT,GA,LODGING,X,,2024-11-05 0:00:00,2488.6,,,,B1E4A5FC41AD34D38B21,SB17,4120520241074539227,ATLANTA,303081929,TRAVEL,,4012220251133586410,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720703676
C00575050,LAHOOD FOR CONGRESS,2024,30G,202412059720627292,17,B730AF2B017DA47E3993,1854981,ORG,ORGANIZATION,,,"PROFESSIONAL DATA SERVICES, INC.",GA,COMPLIANCE CONSULTING,,,2024-11-20 0:00:00,2288.99,,,,,,4120520241074539172,ATHENS,306051332,OTHER,,4012220251133588834,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720627292
C00706267,ASHLEY HINSON FOR CONGRESS,2024,30G,202412059720617805,17,SB17.10090,1854869,ORG,ORGANIZATION,,,MAILCHIMP,GA,WEB SERVICE/SUBSCRIPTION,,,2024-11-12 0:00:00,144.45,,,,,,4120520241074539146,ATLANTA,30308,OTHER,,4012220251133585975,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720617805
C00868513,CLEO FIELDS FOR CONGRESS,2024,30G,202412059739338618,17,500135091,1858492,ORG,ORGANIZATION,,,CUMULUS MEDIA,GA,ADVERTISING - RADIO,,,2024-10-22 0:00:00,11116,G2024,GENERAL,2024,,,4120620241074924120,ATLANTA,303421436,ADVERTISING,,4012220251133597730,https://docquery.fec.gov/cgi-bin/fecimg/?202412059739338618
C00394957,SCALISE FOR CONGRESS,2024,30G,202412059731739751,17,SB17.I113797,1858150,ORG,ORGANIZATION,,,AT&T,GA,PHONE SERVICE,X,,2024-11-04 0:00:00,767.93,,,,SB17.I113747,SB17,4120620241074924028,ATLANTA,303485262,OTHER,,4012220251133597011,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731739751
C00541888,KATHERINE CLARK FOR CONGRESS,2024,30G,202412059720832272,17,500430082,1855917,ORG,ORGANIZATION,,,ADP,GA,PAYROLL FEE,,,2024-11-01 0:00:00,252.74,G2024,GENERAL,2024,,,4120520241074539308,AUGUSTA,309099373,OTHER,,4012220251133597858,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720832272
C00541888,KATHERINE CLARK FOR CONGRESS,2024,30G,202412059720832278,17,500429989,1855917,ORG,ORGANIZATION,,,PERRY LANE HOTEL,GA,CATERING & FACILITY RENTAL,X,,2024-10-31 0:00:00,11642.47,G2024,GENERAL,2024,500429983,SB17,4120520241074539308,SAVANNAH,314014012,ADMINISTRATIVE,*,4012220251133597874,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720832278
C00657833,GUY FOR CONGRESS,2024,30G,202412059720703682,17,B18EC3DF1C20D4680924,1855297,ORG,ORGANIZATION,,,CLASSIC CITY BANK,GA,BANK FEES,,,2024-11-01 0:00:00,20,,,,,,4120520241074539227,ATHENS,306063417,OTHER,,4012220251133586426,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720703682
C00410803,WHITEHOUSE FOR SENATE,2024,30G,202412059720775080,17,500555997,1855537,ORG,ORGANIZATION,,,CANAL PARTNERS MEDIA,GA,MEDIA BUY,,,2024-10-22 0:00:00,279125,G2024,GENERAL,2024,,,4120520241074539257,ATLANTA,303393087,ADVERTISING,,4012220251133595048,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720775080
C00509729,THOMAS MASSIE FOR CONGRESS,2024,30G,202412279739992564,17,B8AB3C1DF2D034A4B98D,1860763,ORG,ORGANIZATION,,,UPS,GA,SHIPPING/DELIVERY,,,2024-11-05 0:00:00,14.78,G2024,GENERAL,2024,,,4122720241124889003,ATLANTA,303283474,OTHER,,4012220251133597566,https://docquery.fec.gov/cgi-bin/fecimg/?202412279739992564
C00442921,ANDRE CARSON FOR CONGRESS,2024,30G,202412059720673967,17,500962109,1855210,ORG,ORGANIZATION,,,MAILCHIMP,GA,EMAIL SERVICE,X,,2024-10-17 0:00:00,46,G2024,GENERAL,2024,500962087,SB17,4120520241074539213,ATLANTA,303082172,OTHER,*,4012220251133590339,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720673967
C00410803,WHITEHOUSE FOR SENATE,2024,30G,202412059720775080,17,500555998,1855537,ORG,ORGANIZATION,,,CANAL PARTNERS MEDIA,GA,MEDIA BUY,,,2024-10-29 0:00:00,293125,G2024,GENERAL,2024,,,4120520241074539257,ATLANTA,303393087,ADVERTISING,,4012220251133595049,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720775080
C00558320,DONALD NORCROSS FOR CONGRESS,2024,30G,202412059731710969,17,SB17.40339,1858128,ORG,ORGANIZATION,,,TD CARD SERVICES,GA,CREDIT CARD PAYMENT - ITEMIZED,,,2024-11-08 0:00:00,3366.29,,,,,,4120620241074924021,COLUMBUS,31908,OTHER,,4012220251133601735,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731710969
C00495952,SCHNEIDER FOR CONGRESS,2024,30G,202412059731250552,17,500548434,1857321,ORG,ORGANIZATION,,,MAILCHIMP,GA,SOFTWARE,X,,2024-11-01 0:00:00,100,G2024,GENERAL,2024,500548410,SB17,4120520241074539572,ATLANTA,303082172,OTHER,*,4012220251133589268,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731250552
C00801241,MIKE FLOOD FOR CONGRESS,2024,30G,202412189739930921,17,B5301437658E948678F1,1860175,ORG,ORGANIZATION,,,DELTA,GA,TRAVEL: FLIGHT,,,2024-10-24 0:00:00,195.47,G2024,GENERAL,2024,,,4121820241106380010,HAPEVILLE,303541989,OTHER,,4012220251133600859,https://docquery.fec.gov/cgi-bin/fecimg/?202412189739930921
C00869370,FEDORCHAK FOR ND,2024,30G,202412059720559091,17,SB17.10019,1854551,ORG,ORGANIZATION,,,MAILCHIMP,GA,WEB SVC/SUBSCRIPTION,,,2024-10-26 0:00:00,135,,,,,,4120520241074539109,ATLANTA,30308,OTHER,,4012220251133597280,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720559091
C00849018,CARRIS FOR CONGRESS,2024,30G,202412059721165324,17,SB17.7299,1856551,ORG,ORGANIZATION,,,PROFESSIONAL DATA SERVICES,GA,COMPLIANCE CONSULTING,,,2024-10-24 0:00:00,2068.57,,,,,,4120520241074539421,ATHENS,30605,OTHER,,4012220251133586039,https://docquery.fec.gov/cgi-bin/fecimg/?202412059721165324
C00541888,KATHERINE CLARK FOR CONGRESS,2024,30G,202412059720832273,17,500430136,1855917,ORG,ORGANIZATION,,,ADP,GA,RETIREMENT CONTRIBUTIONS,,,2024-11-04 0:00:00,1166.66,G2024,GENERAL,2024,,,4120520241074539308,AUGUSTA,309099373,OTHER,,4012220251133597859,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720832273
C00617662,CAPTAIN HIGGINS FOR CONGRESS,2024,30G,202412059731519075,17,BCCA4C90D9683477E83D,1857865,ORG,ORGANIZATION,,,MAILCHIMP,GA,EMAIL EXPENSE,X,,2024-11-02 0:00:00,219,,,,B81FEBE44F1F1496A863,SB17,4120520241074539698,ATLANTA,303082172,MATERIALS,,4012220251133596252,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731519075
C00546499,MIKE BOST FOR CONGRESS COMMITTEE,2024,30G,202412059721242339,17,BB66577D8BD3E4451909,1856602,ORG,ORGANIZATION,,,"PROFESSIONAL DATA SERVICES, INC.",GA,COMPLIANCE CONSULTING,,,2024-10-31 0:00:00,1524.5,,,,,,4120520241074539429,ATHENS,306051332,OTHER,,4012220251133589528,https://docquery.fec.gov/cgi-bin/fecimg/?202412059721242339
C00546499,MIKE BOST FOR CONGRESS COMMITTEE,2024,30G,202412059721242334,17,BAF9892B1913748B4B18,1856602,ORG,ORGANIZATION,,,GOOGLE,GA,WEB SERVICES,,,2024-11-04 0:00:00,43.2,,,,,,4120520241074539429,ATLANTA,30309,OTHER,,4012220251133589513,https://docquery.fec.gov/cgi-bin/fecimg/?202412059721242334
C00327023,SCHAKOWSKY FOR CONGRESS,2024,30G,202412059720661387,17,SB17.23607,1855199,ORG,ORGANIZATION,,,CHASE CARD SERVICES,GA,ITEMIZED TRANSACTIONS BELOW,,,2024-11-12 0:00:00,1846.3,,,,,,4120520241074539211,ATLANTA,30353,OTHER,,4012220251133587273,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720661387
C00893123,JEFF WITT FOR CONGRESS,2024,TER,202412319740047358,17,DEW3XC4Z6F3NH4D5DZVA,1860902,ORG,ORGANIZATION,,,TABULARIUS COMPLIANCE,GA,COMPLIANCE CONSULTING AND TREASURY,,,2024-12-30 0:00:00,5307,S2025,SPECIAL,2025,,,4123120241125025004,ALPHARETTA,30009,OTHER,,4012220251133602048,https://docquery.fec.gov/cgi-bin/fecimg/?202412319740047358
C00394957,SCALISE FOR CONGRESS,2024,30G,202412059731739740,17,SB17.I113822,1858150,ORG,ORGANIZATION,,,DELTA,GA,TRAVEL,X,,2024-10-17 0:00:00,5193.03,,,,SB17.I113711,SB17,4120620241074924028,ATLANTA,303206001,OTHER,,4012220251133596976,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731739740
C00800649,HOUCHIN FOR CONGRESS,2024,30G,202412059720829376,17,B1CFB2C9284C24D6290A,1855892,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,TRANSPORTATION EXPENSE,,,2024-10-30 0:00:00,130,G2024,GENERAL,2024,,,4120520241074539300,ATLANTA,303541989,MATERIALS,,4012220251133590759,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720829376
C00509729,THOMAS MASSIE FOR CONGRESS,2024,30G,202412279739992552,17,B9008FC96C28F4B8187E,1860763,ORG,ORGANIZATION,,,ART & COPY PARTNERS LLC,GA,PRINTING/POSTAGE,,,2024-10-28 0:00:00,7776.86,G2024,GENERAL,2024,,,4122720241124889003,SUWANEE,300246008,ADMINISTRATIVE,,4012220251133597530,https://docquery.fec.gov/cgi-bin/fecimg/?202412279739992552
C00527457,FRIENDS OF DAVE JOYCE,2024,30G,202412059736895003,17,BFA50C5AA01CE43C081C,1858257,ORG,ORGANIZATION,,,HEIDI COOKIES,GA,RECEPTION FOOD AND BEVERAGE,X,,2024-11-25 0:00:00,1225,G2024,GENERAL,2024,B28656D1540CE4CC98B5,SB17,4120620241074924058,ALPHARETTA,300052264,OTHER,,4012220251133600097,https://docquery.fec.gov/cgi-bin/fecimg/?202412059736895003
C00853200,SHIRLEY FOR NEW JERSEY,2024,TER,202412059720615794,17,DEMPD9J3QCNEYA3NQ26D,1854833,ORG,ORGANIZATION,,,SERVISFIRST,GA,BANK PROCESSING FEE,,,2024-10-31 0:00:00,1.95,P2024,PRIMARY,2024,,,4120520241074539141,ATLANTA,30339,OTHER,,4012220251133599718,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720615794
C00657833,GUY FOR CONGRESS,2024,30G,202412059720703670,17,BE901BF5B9FFA45B087D,1855297,ORG,ORGANIZATION,,,LODGE AT SEA,GA,CATERING EXPENSE,X,,2024-11-05 0:00:00,1643.7,,,,B1E4A5FC41AD34D38B21,SB17,4120520241074539227,ST SIMONS ISLAND,315221503,FUNDRAISING,,4012220251133586390,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720703670
C00869370,FEDORCHAK FOR ND,2024,30G,202412059720559092,17,SB17.10025,1854551,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,TRAVEL,,,2024-11-01 0:00:00,2203.36,,,,,,4120520241074539109,ATLANTA,30354,OTHER,,4012220251133597284,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720559092
C00226522,RICHARD E NEAL FOR CONGRESS COMMITTEE,2024,30G,202412059720737199,17,501215804,1855473,ORG,ORGANIZATION,,,PARKMOBILE,GA,TRAVEL - PARKING,X,,2024-10-28 0:00:00,23.35,G2024,GENERAL,2024,501214478,SB17,4120520241074539248,ATLANTA,303092824,OTHER,*,4012220251133596821,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720737199
C00558320,DONALD NORCROSS FOR CONGRESS,2024,30G,202412059731710977,17,SB17.40342,1858128,ORG,ORGANIZATION,,,TD CARD SERVICES,GA,CREDIT CARD PAYMENT - ITEMIZED,,,2024-11-25 0:00:00,425.16,,,,,,4120620241074924021,COLUMBUS,31908,OTHER,,4012220251133601751,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731710977
C00632067,RON ESTES FOR CONGRESS,2024,30G,202412059731480007,17,B248F1D513AD6477BBA2,1857730,ORG,ORGANIZATION,,,MAILCHIMP.COM,GA,EMAIL SERVICES,X,,2024-11-06 0:00:00,605,G2024,GENERAL,2024,B0617178D05C44C1B973,SB17,4120520241074539657,ATLANTA,303081884,OTHER,,4012220251133589577,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731480007
C00657833,GUY FOR CONGRESS,2024,30G,202412059720703677,17,B11A5BAEE20D8478C8BD,1855297,ORG,ORGANIZATION,,,JW MARRIOTT,GA,LODGING,X,,2024-11-05 0:00:00,2558.34,,,,B1E4A5FC41AD34D38B21,SB17,4120520241074539227,ATLANTA,303261333,TRAVEL,,4012220251133586413,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720703677
C00850255,JERRY EVANS FOR CONGRESS,2024,30G,202412189739930297,17,SB17.7779,1860155,ORG,ORGANIZATION,,,PROFESSIONAL DATA SERVICES,GA,COMPLIANCE CONSULTING,,,2024-11-12 0:00:00,4730.88,,,,,,4121820241106380002,ATHENS,30605,OTHER,,4012220251133587659,https://docquery.fec.gov/cgi-bin/fecimg/?202412189739930297
C00853200,SHIRLEY FOR NEW JERSEY,2024,TER,202412059720615792,17,DWTB9RP4T8MPEWVTM2MS,1854833,ORG,ORGANIZATION,,,FRONTRUNNER,GA,CAMPAIGN SOFTWARE SUBSCRIPTION,,,2024-11-13 0:00:00,145,P2024,PRIMARY,2024,,,4120520241074539141,ROSWELL,30071,OTHER,,4012220251133599712,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720615792
C00800649,HOUCHIN FOR CONGRESS,2024,30G,202412059720829372,17,B81C197DFF29E46C9A1B,1855892,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,AIRFARE,,,2024-10-25 0:00:00,548.47,G2024,GENERAL,2024,,,4120520241074539300,ATLANTA,303541989,OTHER,,4012220251133590748,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720829372
C00657833,GUY FOR CONGRESS,2024,30G,202412059720703674,17,BE9786E9CA5494E48B83,1855297,ORG,ORGANIZATION,,,GULF PARTYLINE,GA,OFFICE SUPPLIES,X,,2024-11-05 0:00:00,675,,,,B1E4A5FC41AD34D38B21,SB17,4120520241074539227,DAWSONVILLE,305346983,ADMINISTRATIVE,,4012220251133586402,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720703674
C00546358,ALMA ADAMS FOR CONGRESS,2024,30G,202412059739449265,17,500319925,1858653,ORG,ORGANIZATION,,,FIRST DATA NORTH AMERICA,GA,MERCHANT FEE,,,2024-11-04 0:00:00,19.95,G2024,GENERAL,2024,,,4120620241074924158,ATLANTA,303421651,OTHER,,4012220251133593616,https://docquery.fec.gov/cgi-bin/fecimg/?202412059739449265
C00851246,JUDGE JOE MCGRAW FOR CONGRESS,2024,30G,202412059721138614,17,SB17.I381,1856510,ORG,ORGANIZATION,,,MAILCHIMP,GA,WEB SERVICES,,,2024-11-19 0:00:00,102,G2024,GENERAL,2024,,,4120520241074539409,ATLANTA,30308,OTHER,,4012220251133586682,https://docquery.fec.gov/cgi-bin/fecimg/?202412059721138614
C00800649,HOUCHIN FOR CONGRESS,2024,30G,202412059720829365,17,B19DCDD8C742042EDB29,1855892,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,AIRFARE,,,2024-10-17 0:00:00,836.94,G2024,GENERAL,2024,,,4120520241074539300,ATLANTA,303541989,OTHER,,4012220251133590726,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720829365
C00541888,KATHERINE CLARK FOR CONGRESS,2024,30G,202412059720832275,17,500429974,1855917,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,TRAVEL,X,,2024-10-31 0:00:00,218.48,G2024,GENERAL,2024,500429983,SB17,4120520241074539308,ATLANTA,303541989,OTHER,*,4012220251133597865,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720832275
C00856021,BACCAM FOR IOWA,2024,30G,202412059720489221,17,500731125,1854083,ORG,ORGANIZATION,,,CANAL PARTNERS MEDIA,GA,PAID MEDIA ADVERTISEMENT,,,2024-10-30 0:00:00,42000,G2024,GENERAL,2024,,,4120520241074539040,ATLANTA,303393087,ADVERTISING,,4012220251133584824,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720489221
C00657833,GUY FOR CONGRESS,2024,30G,202412059720703682,17,BC445683FFE1B48D68DC,1855297,ORG,ORGANIZATION,,,CLASSIC CITY BANK,GA,BANK FEES,,,2024-11-05 0:00:00,20,,,,,,4120520241074539227,ATHENS,306063417,OTHER,,4012220251133586428,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720703682
C00849018,CARRIS FOR CONGRESS,2024,30G,202412059721165324,17,SB17.7446,1856551,ORG,ORGANIZATION,,,PROFESSIONAL DATA SERVICES,GA,COMPLIANCE CONSULTING,,,2024-11-25 0:00:00,2053.28,,,,,,4120520241074539421,ATHENS,30605,OTHER,,4012220251133586040,https://docquery.fec.gov/cgi-bin/fecimg/?202412059721165324
C00394957,SCALISE FOR CONGRESS,2024,30G,202412059731739762,17,SB17.I113823,1858150,ORG,ORGANIZATION,,,DELTA,GA,TRAVEL,X,,2024-11-11 0:00:00,1589.83,,,,SB17.I113757,SB17,4120620241074924028,ATLANTA,303206001,OTHER,,4012220251133597044,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731739762
C00869370,FEDORCHAK FOR ND,2024,30G,202412059720559096,17,SB17.10035,1854551,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,TRAVEL,,,2024-11-12 0:00:00,266.2,,,,,,4120520241074539109,ATLANTA,30354,OTHER,,4012220251133597296,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720559096
C00787812,NIKKI FOR CONGRESS,2024,30G,202412059721111696,17,500430813,1856457,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,TRAVEL,,,2024-11-14 0:00:00,295.48,P2026,PRIMARY,2026,,,4120520241074539395,ATLANTA,303541989,OTHER,,4012220251133589923,https://docquery.fec.gov/cgi-bin/fecimg/?202412059721111696
C00867218,MESSMER FOR CONGRESS,2024,30G,202412059731650412,17,BAD326C90D51B45C8B2C,1858035,ORG,ORGANIZATION,,,MAILCHIMP,GA,SOFTWARE SUBSCRIPTION,,,2024-10-29 0:00:00,26.5,G2024,GENERAL,2024,,,4120520241074539731,ATLANTA,303081884,OTHER,,4012220251133587721,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731650412
C00846501,MACKENZIE FOR CONGRESS COMMITTEE,2024,30G,202412059721109684,17,BF01B84B824D64544812,1856434,ORG,ORGANIZATION,,,MAILCHIMP,GA,E-MAIL SERVICE,,,2024-11-05 0:00:00,477,G2024,GENERAL,2024,,,4120520241074539392,ATLANTA,30308,OTHER,,4012220251133601534,https://docquery.fec.gov/cgi-bin/fecimg/?202412059721109684
C00657833,GUY FOR CONGRESS,2024,30G,202412059720703679,17,B5E64825673254504825,1855297,ORG,ORGANIZATION,,,DELTA AIR LINES,GA,AIRFARE,X,,2024-11-05 0:00:00,1730.31,,,,B1E4A5FC41AD34D38B21,SB17,4120520241074539227,ATLANTA,30344,OTHER,,4012220251133586418,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720703679
C00501643,DAVID ROUZER FOR CONGRESS,2024,30G,202412059721226701,17,BBC0F05F606AA4DAA8E9,1856565,ORG,ORGANIZATION,,,HOLIDAY INN,GA,LODGING,X,,2024-11-08 0:00:00,284.76,,,,B56C1635A0A5844C196C,SB17,4120520241074539424,ATLANTA,303462121,TRAVEL,,4012220251133593731,https://docquery.fec.gov/cgi-bin/fecimg/?202412059721226701
